title,url,content																					
Traveling 78.3 miles (126 kilometers) of mountainous terrain from Las Palmas on the northern tip of the island to the southern end in Maspalomas, the race route offers up more than 22,300 feet (6,800 meters) of elevation gain and is an early season classic that always draws big names in the trail running world. This year, the event was the third race in the World Trail Majors series.																					
All eyes were on last yearâ€™s returning womenâ€™s champion,Courtney Dauwalter(U.S.), who was coming back to racing after a big break following her massive 2023 race campaign. Also looking to vie for the top spot wasClaudia Tremps(Spain), who finished third in 2023 and 2022 and second in 2021.Azara GarcÃ­a(Spain) was also aiming to make a mark.																					
On the menâ€™s side, 2023 winnerAndreu Simon(Spain) was back, as wasMiguel ArsÃ©nio(Portugal), who was looking to improve on his 2023 second place.Raul Butaci(Romania, lives in Spain), who finished fourth in 2023, was also on the start line.Zach Miller(U.S.) arrived hoping for a strong showing in his Transgrancanaria debut.																					
Courtney Dauwalter made it through a night of challenging weather to enjoy blue sky running on her way to her second Transgrancanaria win. Photo: Transgrancanaria/Ian Corless																					
The midnight start is a fairly unique feature for this race, and while runners started in dry conditions, it didnâ€™t take long for the weather to unleash. Strong winds, fog, cold temperatures, and ample precipitation continued in the dark before easing off to cloudy skies at daybreak. Good running weather conditions prevailed for the second half of the race as runners made their way across the southern reaches of the island.																					
While Dauwalter led the women from start to end in dominating fashion, finishing in 15:14:54, the menâ€™s race saw many lead changes and shakeups amongst the top five throughout the race. In the end, it would be Butaci with a strong mid-race move to come out on top in 13:22:32 ahead ofMiguel Heras(Spain) andIonel Manole(Romania, lives in Spain) in second and third places, respectively.																					
Itâ€™s hard to bet againstCourtney Dauwalter(U.S.)Â when it comes to race like Transgrancanaria. While last year, it took Dauwalter a little bit to work her way into the lead, this year she went straight to the front and opened up nearly a two-minute gap to the next woman within the first hour of the race. Donning a jacket as the weather deteriorated but still smiling through the wind, rain, and fog of the night, she moved efficiently through the check points and ran with the stride of a rested and happy runner enjoying a night out in the mountains.																					
Courtney Dauwalter took the lead of the womenâ€™s race early and never gave it up. Photo: Transgrancanaria/The Adventure Bakery																					
By Fontanales, 42 kilometers in, Dauwalterâ€™s lead was nearly 15 minutes overAzara GarcÃ­a(Spain)Â and 21 minutes overClaudia Tremps(Spain).Emma Stuart(Ireland) ran in fourth just under half an hour back, andMaria Mercedes Pila(Ecuador, living in Spain) rounded out the top five. Positions in the top five stayed the same through Artenara at 65 kilometers with the coming of the day, with the gaps continuing to open with now a full hour between Dauwalter in the lead and Pila in fifth.																					
Things started to shake up for the women as they headed toward the course highpoint. At the GaraÃ±on checkpoint at 89 kilometers, Dauwalter led Tremps by 39 minutes after GarcÃ­a dropped from the race. Tremps and GarcÃ­a had left Tejeda (77k) together, but GarcÃ­a returned to the aid station with dizziness. Stuart moved into third, an hour back from the leader, andDominika Stelmach(Poland) ran in fourth, an hour and a half back from the charging Dauwalter.Anouk Baars(The Netherlands) rounded out the top five.																					
Over the high point and now under sunny skies, the gaps between the top women only increased as each settled into their paces on the long descent toward the finish. Courtney Dauwalter would finish in a time of 15:14 ahead of Claudia Tremps who came across the line in 16:27. Emma Stuart continued to run a strong and consistent race to round out the podium in 16:50 about an hour ahead of Dominika Stelmach, who took fourth in 17:49.																					
Claudia Tremps on her way to finishing second at the 2024 Transgrancanaria Classic. Photo: Transgrancanaria/Ian Corless																					
Full results.																					
Leaving the start line in Las Palmas under a cloudy skies, it wasnâ€™t long before the favorites set a fast pace at the pointy end of the race. Going over several climbs on their way to the Fontanales checkpoint at kilometer 42, it wasZach Miller(U.S.),Miguel Heras(Spain), andMiguel ArsÃ©nio(Portugal) running within a minute of each other just over four hours into the race.																					
